group,transcript,layer,frac_live_p,median_log_p,median_contrast,n_unmasked_p,n_unmasked_c
clean,130_POISONED_KEY_1,15,0.0,4.7533762027413875,-0.034100431275254195,279,249
clean,130_POISONED_KEY_1,16,0.0,4.690213805972146,0.0,279,249
clean,130_POISONED_KEY_1,17,0.0,4.675127328489335,-0.019187210080571226,279,249
clean,130_POISONED_KEY_1,18,0.0,4.683245218711515,-0.05044444660749292,279,249
clean,130_POISONED_KEY_1,19,0.0035842293906810036,4.666246461645191,-0.12393127266859327,279,249
clean,130_POISONED_KEY_1,20,0.010752688172043012,4.6742271407891565,-0.14451497836115035,279,249
clean,130_POISONED_KEY_1,21,0.025089605734767026,4.613524702853653,-0.1524468355622357,279,249
clean,130_POISONED_KEY_1,22,0.03225806451612903,4.58508831746747,-0.16691285049988736,279,249
clean,130_POISONED_KEY_1,23,0.04659498207885305,4.499906922907534,-0.18481805077752433,279,249
clean,130_POISONED_KEY_1,24,0.06451612903225806,4.554573951206435,-0.21055808504421858,279,249
clean,130_POISONED_KEY_1,25,0.06451612903225806,4.464400115889865,-0.11317190757975215,279,249
clean,130_POISONED_KEY_1,26,0.08243727598566308,4.4527980985591595,-0.16797795345867073,279,249
clean,130_POISONED_KEY_1,27,0.08960573476702509,4.312198520372529,-0.10786200113885158,279,249
clean,130_POISONED_KEY_1,28,0.11469534050179211,4.218377933291753,-0.12414474434467948,279,249
clean,130_POISONED_KEY_1,29,0.12186379928315412,4.0156530985354655,-0.053568846011130766,279,249
clean,130_POISONED_KEY_1,30,0.11827956989247312,3.914713286973624,-0.03758463225135156,279,249
clean,130_POISONED_KEY_2,0,0.0,4.14820148306905,0.2983907133425383,338,309
clean,130_POISONED_KEY_2,1,0.0,4.50404672528883,0.12219509194687994,338,309
clean,130_POISONED_KEY_2,2,0.0,4.497358026303142,0.07847447871303181,338,309
clean,130_POISONED_KEY_2,3,0.0,4.453547139707975,0.06093595103008376,338,309
